指数代码,指数名称,发布日期,收盘指数,成交量(亿股),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
801010,农林牧渔,2016/6/28 0:00,3143.67,11.75,0.69,2.2139,55.69,4.02,15.79,2,"5,865.55",69.01,0.67
801010,农林牧渔,2016/6/27 0:00,3122.01,9.75,1.87,1.9037,55.35,3.96,15.67,1.9,"5,809.65",68.35,0.54
801010,农林牧渔,2016/6/24 0:00,3064.82,11.85,-1.58,2.3131,54.37,3.88,15.31,1.92,"5,705.86",67.13,0.54
801010,农林牧渔,2016/6/23 0:00,3114.16,8.18,-1.48,1.636,55.21,3.95,15.66,1.84,"5,793.98",68.16,0.46
801010,农林牧渔,2016/6/22 0:00,3161.02,7.83,1.04,1.5662,56.06,4.01,15.92,1.91,"5,882.25",69.2,0.46
801010,农林牧渔,2016/6/21 0:00,3128.43,10.21,-1.03,2.0438,55.5,3.97,15.75,2.07,"5,823.71",68.51,0.46
801010,农林牧渔,2016/6/20 0:00,3161.11,9.1,0.16,1.8317,55.73,3.99,15.91,2.18,"5,856.84",68.9,0.44
801010,农林牧渔,2016/6/17 0:00,3156.12,9.97,0.85,2.0052,55.86,4,16.01,2.14,"5,865.07",69,0.44
801010,农林牧渔,2016/6/16 0:00,3129.44,10.6,-0.29,2.157,55.11,3.94,15.84,2.04,"5,780.81",68.01,0.45
801010,农林牧渔,2016/6/15 0:00,3138.43,11.34,2.61,2.3071,55.56,3.97,15.98,2.39,"5,824.84",68.53,0.44
801010,农林牧渔,2016/6/14 0:00,3058.64,8.68,1.26,1.7664,54.15,3.87,15.53,2.48,"5,675.44",66.77,0.44
801010,农林牧渔,2016/6/13 0:00,3020.56,8.74,-3.99,1.7786,53.49,3.82,15.35,1.9,"5,608.33",65.98,0.44
801010,农林牧渔,2016/6/8 0:00,3146.03,7.68,-0.93,1.5891,55.56,3.98,16.16,1.97,"5,846.74",68.79,0.47
801010,农林牧渔,2016/6/7 0:00,3175.72,8.22,0.06,1.7284,56.04,4.01,16.4,2.27,"5,901.83",69.43,0.48
801010,农林牧渔,2016/6/6 0:00,3173.89,8.93,0.16,1.8772,56.04,4.01,16.36,2.26,"5,900.08",69.41,0.47
801010,农林牧渔,2016/6/3 0:00,3168.75,10.99,0.79,2.3452,55.64,3.98,16.34,2.39,"5,850.07",68.82,0.49
801010,农林牧渔,2016/6/2 0:00,3144.06,8.78,0.13,1.8747,55.41,3.97,16.3,2.16,"5,836.05",68.66,0.49
801010,农林牧渔,2016/6/1 0:00,3139.97,10.8,0.54,2.3045,55.31,3.96,16.3,2.27,"5,829.24",68.58,0.49
801010,农林牧渔,2016/5/31 0:00,3123.11,10.69,3.64,2.2994,55.09,3.94,16.38,2.27,"5,788.05",68.09,0.45
801010,农林牧渔,2016/5/30 0:00,3013.52,5.21,-0.7,1.1208,53.14,3.8,16.07,2.2,"5,602.23",65.91,0.45
801010,农林牧渔,2016/5/27 0:00,3034.9,5.59,0.12,1.2023,53.5,3.82,16.19,2.17,"5,640.02",66.35,0.45
801010,农林牧渔,2016/5/26 0:00,3031.25,6.46,0.13,1.3893,53.49,3.82,16.14,2.35,"5,631.29",66.25,0.45
801010,农林牧渔,2016/5/25 0:00,3027.34,6.4,-1,1.377,53.39,3.81,16.15,2.55,"5,622.01",66.14,0.45
801010,农林牧渔,2016/5/24 0:00,3058.01,7.36,-1.01,1.5827,53.9,3.85,16.25,2.75,"5,680.00",66.82,0.45
801010,农林牧渔,2016/5/23 0:00,3089.29,7.45,1.09,1.6026,54.49,3.89,16.35,2.46,"5,734.91",67.47,0.44
801010,农林牧渔,2016/5/20 0:00,3055.85,6.1,0.46,1.3129,53.87,3.84,16.09,2.27,"5,678.89",66.81,0.39
801010,农林牧渔,2016/5/19 0:00,3041.96,6.67,0.03,1.4565,53.27,3.8,16.01,2.52,"5,605.18",65.94,0.4
801010,农林牧渔,2016/5/18 0:00,3041.16,8.58,-3.3,1.8742,53.62,3.82,16.05,2.8,"5,652.30",66.5,0.4
801010,农林牧渔,2016/5/17 0:00,3145.07,8.97,-1.23,1.9607,55.42,3.95,16.67,3.15,"5,825.38",68.53,0.39
801010,农林牧渔,2016/5/16 0:00,3184.3,9.58,3.32,2.1282,56.19,4,17.16,3.79,"5,859.13",68.93,0.38
801010,农林牧渔,2016/5/13 0:00,3081.96,8.79,-0.13,1.9526,54.38,3.87,16.55,3.29,"5,674.30",66.76,0.4
801010,农林牧渔,2016/5/12 0:00,3085.9,9.3,-1,2.0657,54.44,3.86,16.5,3.35,"5,684.60",66.88,0.36
801010,农林牧渔,2016/5/11 0:00,3116.95,11.8,2.52,2.6214,55,3.9,16.62,4.36,"5,742.27",67.56,0.35
801010,农林牧渔,2016/5/10 0:00,3040.34,6.23,0.94,1.4108,53.43,3.8,16.09,2.56,"5,587.61",66.52,0.33
801010,农林牧渔,2016/5/9 0:00,3012.01,8.67,-3.67,1.9654,52.99,3.77,15.95,2.38,"5,518.89",65.7,0.34
801010,农林牧渔,2016/5/6 0:00,3126.74,9.89,-3.75,2.2683,54.37,3.86,16.69,2.13,"5,650.44",67.27,0.4
801010,农林牧渔,2016/5/5 0:00,3248.7,7.46,0.39,1.7142,57.14,4.06,17.72,2.37,"5,937.68",70.69,0.37
801010,农林牧渔,2016/5/4 0:00,3236.14,9.13,0.15,2.0983,56.97,4.05,17.9,2.54,"5,934.45",70.65,0.37
801010,农林牧渔,2016/5/3 0:00,3231.18,8.56,3.46,1.9676,56.92,4.04,17.92,2.37,"5,928.85",70.58,0.37
801010,农林牧渔,2016/4/29 0:00,3123.21,5.99,0.23,1.376,63.44,3.98,17.31,2.5,"5,727.39",68.18,0.38
801010,农林牧渔,2016/4/28 0:00,3116.04,7.98,-0.76,1.8336,62.7,4.04,17.19,2.61,"5,714.12",68.03,0.38
801010,农林牧渔,2016/4/27 0:00,3140,7.45,-0.56,1.7124,62.8,4.06,17.25,2.52,"5,752.91",68.49,0.38
801010,农林牧渔,2016/4/26 0:00,3157.57,6.8,1.44,1.5634,62.95,4.09,17.31,2.51,"5,771.34",68.71,
801010,农林牧渔,2016/4/25 0:00,3112.84,7.18,-0.63,,60.86,4.05,17.05,2.43,,,0.38
801010,农林牧渔,2016/4/22 0:00,3132.59,8.63,0.05,1.9847,62.07,4.07,17.14,2.59,"5,726.83",68.18,0.38
801010,农林牧渔,2016/4/21 0:00,3131.16,11.71,-0.71,2.6806,61.05,4.16,17.07,2.74,"5,821.77",69.31,0.39
801010,农林牧渔,2016/4/20 0:00,3153.43,15.35,-4.16,3.5158,61.44,4.19,17.24,2.69,"5,851.08",69.66,0.39
801010,农林牧渔,2016/4/15 0:00,3301.12,9.43,0.07,2.1627,64.16,4.37,18.14,2.35,"6,099.06",72.61,0.37
801010,农林牧渔,2016/4/14 0:00,3298.76,10.4,0.96,2.388,64.73,4.39,18.45,2.34,"6,092.29",72.53,0.37
801010,农林牧渔,2016/4/13 0:00,3267.52,12.52,1.35,2.8746,64.28,4.35,18.29,2.07,"6,036.35",71.86,0.37
801010,农林牧渔,2016/4/12 0:00,3224.06,8.76,-1.4,2.0103,63.27,4.32,18.07,2.23,"5,947.68",70.81,0.38
801010,农林牧渔,2016/4/11 0:00,3269.97,9.65,1.23,2.214,64.38,4.39,18.28,2.24,"6,023.91",71.71,0.37
801010,农林牧渔,2016/4/8 0:00,3230.11,9.05,-0.82,2.076,63.28,4.34,18.13,2.21,"5,941.08",70.73,0.37
801010,农林牧渔,2016/4/7 0:00,3256.93,9.93,-2.02,2.279,64.1,4.29,18.29,2.04,"5,996.23",71.38,0.37
801010,农林牧渔,2016/4/6 0:00,3324.07,11.2,0.1,2.5704,65.47,4.38,18.54,2.32,"6,123.71",72.9,0.36
801010,农林牧渔,2016/4/5 0:00,3320.66,12.42,2.8,2.851,65.42,4.37,18.47,2.45,"6,120.15",72.86,0.36
801010,农林牧渔,2016/4/1 0:00,3230.15,9.44,-0.46,2.166,63.66,4.26,17.92,2.25,"5,943.91",70.76,0.37
801010,农林牧渔,2016/3/31 0:00,3245.05,10.05,0.23,2.3069,64.3,4.28,17.97,2.03,"5,974.02",71.12,0.37
801010,农林牧渔,2016/3/30 0:00,3237.7,9.54,3.04,2.1884,64.17,4.27,17.85,2.12,"5,959.70",70.95,0.37
801010,农林牧渔,2016/3/29 0:00,3142.08,9.43,-2.02,2.1651,62.29,4.14,17.28,2.3,"5,782.43",68.84,0.39
801010,农林牧渔,2016/3/28 0:00,3206.8,11.87,-0.71,2.7234,64.01,4.23,17.61,2.58,"5,908.70",70.34,0.38
801010,农林牧渔,2016/3/25 0:00,3229.77,11.4,1.41,2.6158,64.56,4.27,17.77,2.68,"5,959.24",70.94,0.38
801010,农林牧渔,2016/3/24 0:00,3184.82,12.24,-0.97,2.8088,63.64,4.21,17.45,2.31,"5,869.46",69.87,0.38
801010,农林牧渔,2016/3/23 0:00,3215.99,11.76,0.71,2.6987,64.3,4.24,17.57,2.32,"5,928.15",70.57,0.38
801010,农林牧渔,2016/3/22 0:00,3193.28,14.96,0.83,3.4346,63.91,4.21,17.41,2.64,"5,889.10",70.11,0.38
801010,农林牧渔,2016/3/21 0:00,3166.97,17.26,3.1,3.9624,64.37,4.17,17.21,2.38,"5,842.93",69.56,0.39
801010,农林牧渔,2016/3/18 0:00,3071.68,13.58,3.27,3.116,62.42,4.04,16.77,2.1,"5,658.40",67.36,0.4
801010,农林牧渔,2016/3/17 0:00,2974.54,8.44,2.51,1.9372,60.43,3.91,16.21,1.84,"5,479.48",65.23,0.41
801010,农林牧渔,2016/3/16 0:00,2901.84,6.27,-1.47,1.4384,58.95,3.82,15.79,1.87,"5,343.09",63.61,0.42
801010,农林牧渔,2016/3/15 0:00,2945.13,7.13,-1.15,1.6359,59.89,3.88,15.99,2.19,"5,423.93",64.57,0.42
801010,农林牧渔,2016/3/14 0:00,2979.42,8.59,3.16,1.9726,60.7,3.92,16.21,2.23,"5,492.60",65.39,0.41
801010,农林牧渔,2016/3/11 0:00,2888.19,5.28,-0.08,1.2117,58.86,3.8,15.72,2.14,"5,333.90",63.5,0.42
801010,农林牧渔,2016/3/10 0:00,2890.53,6.23,-0.92,1.4299,59.24,3.81,15.71,2.23,"5,335.92",63.52,0.42
801010,农林牧渔,2016/3/9 0:00,2917.38,7.56,-2.94,1.7342,59.79,3.84,15.86,2.17,"5,393.00",64.2,0.42
801010,农林牧渔,2016/3/8 0:00,3005.81,10.78,-1.16,2.4732,61.61,3.96,16.29,2.44,"5,556.27",66.15,0.41
801010,农林牧渔,2016/3/7 0:00,3041.05,11.99,3.09,2.7521,62.35,4.01,16.49,2.98,"5,628.93",67.01,0.4
801010,农林牧渔,2016/3/4 0:00,2950.01,12.96,-1.58,2.9755,60.53,3.89,16.06,2.5,"5,451.36",64.9,0.41
801010,农林牧渔,2016/3/3 0:00,2997.37,13.24,0.06,3.0395,61.51,3.95,16.32,2.54,"5,542.51",65.98,0.41
801010,农林牧渔,2016/3/2 0:00,2995.68,10.5,3.48,2.4091,61.48,3.95,16.31,2.18,"5,519.65",65.71,0.41
801010,农林牧渔,2016/3/1 0:00,2894.83,8.16,2.19,1.8719,59.34,3.85,15.69,2.28,"5,329.04",63.44,0.42
801010,农林牧渔,2016/2/29 0:00,2832.66,8.76,-3.83,2.01,57.73,3.76,15.44,2.47,"5,218.73",62.13,0.43
801010,农林牧渔,2016/2/26 0:00,2945.48,9.51,1.24,2.183,60.01,3.91,16.12,2.54,"5,440.47",64.77,0.42
801010,农林牧渔,2016/2/25 0:00,2909.26,12.67,-7.01,2.9068,59.39,3.86,15.9,2.47,"5,373.89",63.97,0.42
801010,农林牧渔,2016/2/24 0:00,3128.6,12.13,1.54,2.7829,64.76,4.15,17.1,2.71,"5,784.58",68.86,0.39
801010,农林牧渔,2016/2/23 0:00,3081.3,10.68,0.31,2.4521,63.76,4.09,16.82,2.18,"5,713.43",68.02,0.4
801010,农林牧渔,2016/2/22 0:00,3071.88,10.5,1.64,2.4101,63.51,4.07,16.8,2.12,"5,690.08",67.74,0.4
801010,农林牧渔,2016/2/19 0:00,3022.35,8.65,0.54,1.9856,62.48,4.01,16.5,2.25,"5,594.86",66.61,0.41
801010,农林牧渔,2016/2/18 0:00,3006.19,12.06,0.08,2.7713,62.09,3.99,16.41,2.46,"5,559.00",66.18,0.41
801010,农林牧渔,2016/2/17 0:00,3003.76,11.09,2.2,2.5493,61.96,3.99,16.42,2.31,"5,553.00",66.11,0.41
801010,农林牧渔,2016/2/16 0:00,2939.01,8.32,4.1,1.9125,60.61,3.9,16.12,1.94,"5,447.52",64.85,0.42
801010,农林牧渔,2016/2/15 0:00,2823.22,5.49,-0.61,1.2629,58.23,3.75,15.47,1.87,"5,235.80",62.33,0.43
801010,农林牧渔,2016/2/5 0:00,2840.58,6.51,-0.42,1.4974,58.6,3.79,15.48,2.01,"5,256.36",62.58,0.43
801010,农林牧渔,2016/2/4 0:00,2852.57,7.95,1.64,1.8281,58.66,3.8,15.55,2.02,"5,271.60",62.76,0.43
801010,农林牧渔,2016/2/3 0:00,2806.41,6.51,-0.64,1.4963,57.65,3.75,15.31,1.95,"5,192.83",61.82,0.44
801010,农林牧渔,2016/2/2 0:00,2824.41,7.77,2.82,1.7882,58.02,3.77,15.42,2.14,"5,223.07",62.18,0.44
801010,农林牧渔,2016/2/1 0:00,2747.01,8,-0.85,1.8397,56.45,3.67,14.95,2.27,"5,081.21",60.49,0.45
801010,农林牧渔,2016/1/29 0:00,2770.54,9.18,2.48,2.1116,56.91,3.7,15.12,2.19,"5,123.25",60.99,0.44
801010,农林牧渔,2016/1/28 0:00,2703.47,8.94,-3.56,2.0485,55.31,3.63,14.86,2.38,"5,042.09",59.32,0.45
801010,农林牧渔,2016/1/27 0:00,2803.26,9.95,-0.5,2.2786,57.35,3.76,15.47,2.14,"5,226.42",61.49,0.44
801010,农林牧渔,2016/1/26 0:00,2817.44,10.8,-6.28,2.4757,57.69,3.79,15.5,2.42,"5,251.10",61.78,0.44
801010,农林牧渔,2016/1/25 0:00,3006.11,8.75,1.58,2.0062,61.52,4.04,16.55,2.58,"5,609.21",65.99,0.41
801010,农林牧渔,2016/1/22 0:00,2959.32,7.71,1.31,1.7681,60.55,3.97,16.22,2.13,"5,522.95",64.98,0.42
801010,农林牧渔,2016/1/21 0:00,2921.17,9.09,-3.45,2.0847,59.77,3.92,15.97,2.11,"5,450.90",64.13,0.42
801010,农林牧渔,2016/1/20 0:00,3025.64,10.27,-0.73,2.353,61.87,4.08,16.51,2.18,"5,643.83",66.4,
801010,农林牧渔,2016/1/19 0:00,3047.83,10.21,3.62,2.3396,61.79,4.17,16.61,2.12,"5,687.96",66.92,0.4
801010,农林牧渔,2016/1/18 0:00,2941.47,8.61,1.54,1.9735,59.65,4.03,15.95,2.18,"5,491.84",64.61,0.42
801010,农林牧渔,2016/1/15 0:00,2896.74,8.42,-4.11,1.9304,58.75,3.96,15.69,1.94,"5,412.58",63.68,0.42
801010,农林牧渔,2016/1/14 0:00,3020.82,9.63,2.37,2.2073,61.31,4.15,16.37,2.13,"5,639.86",66.35,0.41
801010,农林牧渔,2016/1/13 0:00,2950.87,8.97,-3.69,2.0561,59.89,4.06,15.94,2.29,"5,515.22",64.88,0.42
801010,农林牧渔,2016/1/12 0:00,3063.91,10.05,-0.44,2.3032,62.18,4.21,16.6,2.44,"5,712.16",67.2,0.4
801010,农林牧渔,2016/1/11 0:00,3077.31,11.61,-5.36,2.6622,62.4,4.23,16.72,2.5,"5,733.53",67.45,0.4
801010,农林牧渔,2016/1/8 0:00,3251.43,11.46,2.52,2.6272,65.94,4.46,17.73,2.15,"6,070.61",71.42,0.38
801010,农林牧渔,2016/1/7 0:00,3171.44,2.59,-8.3,0.5937,64.33,4.36,17.34,1.92,"5,932.60",69.8,0.39
801010,农林牧渔,2016/1/6 0:00,3458.37,9.92,3.1,2.2747,70.05,4.76,18.92,2.15,"6,461.71",76.02,0.36
801010,农林牧渔,2016/1/5 0:00,3354.24,12.64,-1.03,2.8968,67.94,4.61,18.33,2.17,"6,271.67",73.78,0.37
801010,农林牧渔,2016/1/4 0:00,3389.04,8.05,-7.68,1.845,68.52,4.68,18.7,1.94,"6,334.27",74.52,0.36
801010,农林牧渔,2015/12/31 0:00,3671.14,8.38,-0.96,1.9201,74.19,5.06,20.31,1.83,"6,848.50",80.57,0.33
801010,农林牧渔,2015/12/30 0:00,3706.77,8.04,0.15,1.8435,74.81,5.13,20.51,1.73,"6,926.06",81.48,0.33
801010,农林牧渔,2015/12/29 0:00,3701.08,8.37,0.61,1.9182,74.72,5.12,20.4,1.96,"6,910.16",81.3,0.33
801010,农林牧渔,2015/12/28 0:00,3678.66,12.15,-2.89,2.7851,74.27,5.09,20.28,2.07,"6,874.87",80.88,0.33
801010,农林牧渔,2015/12/25 0:00,3788.04,10.09,0.21,2.317,76.33,5.24,20.86,2.26,"7,080.77",83.3,0.32
801010,农林牧渔,2015/12/24 0:00,3780.25,12.25,0.45,2.8171,76.2,5.23,20.81,2.48,"7,063.20",83.1,0.33
801010,农林牧渔,2015/12/23 0:00,3763.46,13.73,-1.39,3.1572,75.87,5.21,20.76,2.28,"7,019.24",82.58,0.33
801010,农林牧渔,2015/12/22 0:00,3816.58,16.06,1.65,3.693,76.82,5.3,21.05,2.83,"7,127.30",83.85,0.32
801010,农林牧渔,2015/12/21 0:00,3754.79,13.32,1.83,3.0633,75.57,5.21,20.75,2.2,"7,004.20",82.4,0.33
801010,农林牧渔,2015/12/18 0:00,3687.44,13.21,0.03,3.036,74.16,5.12,20.41,2.1,"6,873.60",80.87,0.33
801010,农林牧渔,2015/12/17 0:00,3686.22,13.15,2.23,3.0233,74.08,5.18,20.48,2.06,"6,870.27",80.83,0.33
801010,农林牧渔,2015/12/16 0:00,3605.83,10.29,0.85,2.3705,72.54,5.07,19.96,2.16,"6,704.20",78.87,0.34
801010,农林牧渔,2015/12/15 0:00,3575.61,10,0.88,2.3036,71.94,5.03,19.7,2.09,"6,648.97",78.22,0.34
801010,农林牧渔,2015/12/14 0:00,3544.37,10.23,2.05,2.3549,71.32,4.99,19.45,2.22,"6,588.71",77.51,0.35
801010,农林牧渔,2015/12/11 0:00,3473.03,8.58,-1.1,1.976,69.88,4.89,19.19,1.95,"6,457.57",75.97,0.35
801010,农林牧渔,2015/12/10 0:00,3511.64,10.61,0.04,2.4433,70.68,4.94,19.37,2,"6,525.02",76.76,0.35
801010,农林牧渔,2015/12/9 0:00,3510.38,11.4,-1.26,2.6261,70.65,4.94,19.36,2.23,"6,524.07",76.75,0.35
801010,农林牧渔,2015/12/8 0:00,3555.24,14.55,-2.31,3.3516,71.54,5,19.58,2.61,"6,597.95",77.62,0.35
801010,农林牧渔,2015/12/7 0:00,3639.36,15.03,0.51,3.4612,73.23,5.12,19.94,2.82,"6,759.93",79.53,0.34
801010,农林牧渔,2015/12/4 0:00,3620.92,14.8,1.13,3.4075,72.85,5.1,19.78,2.64,"6,717.08",79.02,0.34
801010,农林牧渔,2015/12/3 0:00,3580.48,10.18,2.12,2.3453,72.03,5.04,19.51,1.97,"6,624.45",77.93,0.34
801010,农林牧渔,2015/12/2 0:00,3506.31,11.4,-0.23,2.6251,70.55,4.94,19.02,2.01,"6,503.39",76.51,0.35
801010,农林牧渔,2015/12/1 0:00,3514.48,11.76,0.09,2.7077,70.7,4.95,19.24,2.21,"6,510.52",76.59,0.35
801010,农林牧渔,2015/11/30 0:00,3511.44,14.54,0.47,3.3499,70.6,4.94,19.23,2.25,"6,484.27",76.29,0.35
801010,农林牧渔,2015/11/27 0:00,3494.88,15.66,-5.64,3.6065,70.31,4.92,18.87,2.07,"6,460.65",76.01,
801010,农林牧渔,2015/11/26 0:00,3703.9,15.64,-0.83,3.6039,74.48,5.21,19.9,2.14,"6,830.39",80.36,0.33
801010,农林牧渔,2015/11/25 0:00,3734.74,13.64,1.28,3.142,75.07,5.25,20.14,2.1,"6,885.97",81.01,0.33
801010,农林牧渔,2015/11/24 0:00,3687.49,13.13,2.05,3.0257,74.08,5.18,19.8,2.45,"6,797.86",79.97,0.33
801010,农林牧渔,2015/11/23 0:00,3613.25,14.72,-0.36,3.3906,72.63,5.08,19.27,2.02,"6,675.15",78.53,0.34
801010,农林牧渔,2015/11/20 0:00,3626.3,12.56,0.92,2.8988,72.69,5.12,19.23,1.76,"6,662.19",78.38,0.34
801010,农林牧渔,2015/11/19 0:00,3593.31,11.17,2.02,2.5774,72.04,5.07,19.01,1.87,"6,599.57",77.64,0.34
801010,农林牧渔,2015/11/18 0:00,3522.24,11.93,-0.93,2.7534,70.52,5,18.57,1.8,"6,479.43",76.23,0.35
801010,农林牧渔,2015/11/17 0:00,3555.34,15.06,0.07,3.4749,71.16,5.04,18.81,1.81,"6,538.35",76.92,0.35
801010,农林牧渔,2015/11/16 0:00,3552.95,10.17,1.22,2.3464,71.1,5.04,18.84,1.69,"6,527.34",76.79,0.35
801010,农林牧渔,2015/11/13 0:00,3510.02,12.77,-2.54,2.9529,70.16,4.97,18.61,1.82,"6,441.02",75.78,0.35
801010,农林牧渔,2015/11/12 0:00,3601.64,15.03,1.12,3.4753,71.99,5.1,19.2,2.02,"6,605.07",77.71,0.34
801010,农林牧渔,2015/11/11 0:00,3561.74,13.96,0.76,3.2288,71.21,5.04,18.89,1.89,"6,550.67",77.07,0.35
801010,农林牧渔,2015/11/10 0:00,3534.94,16.58,0.39,3.8336,70.73,5.01,18.59,2.1,"6,504.66",76.53,0.35
801010,农林牧渔,2015/11/9 0:00,3521.35,17.65,0.75,4.081,70.43,4.99,18.42,2,"6,481.87",76.26,0.35
801010,农林牧渔,2015/11/6 0:00,3495.13,15.35,1.53,3.5859,75.69,4.84,17.88,1.89,"6,199.20",73.8,0.35
801010,农林牧渔,2015/11/5 0:00,3442.39,19.34,-0.52,4.5178,74.55,4.76,17.6,1.99,"6,108.81",72.72,0.36
801010,农林牧渔,2015/11/4 0:00,3460.32,17.36,3.59,4.0526,74.25,4.82,17.76,2.35,"6,137.42",73.06,0.35
801010,农林牧渔,2015/11/3 0:00,3340.39,13.36,1.99,3.1195,71.71,4.66,17.15,2.89,"5,928.88",70.58,0.39
801010,农林牧渔,2015/11/2 0:00,3275.1,11.73,-0.49,2.6979,70.6,4.55,16.56,2.12,"5,854.94",69.7,0.41
801010,农林牧渔,2015/10/30 0:00,3291.36,11.12,-0.35,2.5576,74.1,4.58,16.58,1.86,"5,891.73",70.14,0.4
801010,农林牧渔,2015/10/29 0:00,3303.01,11.04,1.11,2.5147,76.4,4.75,16.91,2.13,"6,100.09",71.77,0.41
801010,农林牧渔,2015/10/28 0:00,3266.7,11.57,-1.84,2.6357,75.55,4.67,16.78,1.79,"6,035.21",71,0.42
801010,农林牧渔,2015/10/27 0:00,3327.95,14.14,0.41,3.2209,76.96,4.77,17.08,2.04,"6,147.70",72.33,0.41
801010,农林牧渔,2015/10/26 0:00,3314.2,16.21,1.5,3.6926,76.68,4.77,16.92,2,"6,133.11",72.15,0.41
801010,农林牧渔,2015/10/23 0:00,3265.15,15.09,1.91,3.4374,75.54,4.7,16.62,2.05,"6,033.25",70.98,0.42
801010,农林牧渔,2015/10/22 0:00,3203.95,13.56,3.13,3.0888,74.13,4.64,16.22,2.06,"5,924.01",69.69,0.43
801010,农林牧渔,2015/10/21 0:00,3106.63,16.91,-6.11,3.8523,71.89,4.5,15.7,1.94,"5,755.07",67.71,0.44
801010,农林牧渔,2015/10/20 0:00,3308.69,13.31,0.74,3.0333,76.57,4.79,16.72,2.02,"6,139.68",72.23,0.41
801010,农林牧渔,2015/10/19 0:00,3284.47,15.89,-0.43,3.6195,76.01,4.76,16.53,2.3,"6,091.10",71.66,0.42
801010,农林牧渔,2015/10/16 0:00,3298.54,17.46,1.41,3.9781,,4.78,16.64,,"6,114.78",71.94,
801010,农林牧渔,2015/10/15 0:00,3252.53,15.41,2.8,3.5096,75.26,4.71,16.49,2.52,"6,052.95",71.21,0.42
801010,农林牧渔,2015/10/14 0:00,3164.03,15.97,-1.51,3.6618,71.76,4.49,16.04,2.64,"5,823.73",68.51,0.44
801010,农林牧渔,2015/10/13 0:00,3212.41,13.71,1.35,3.1437,74.32,4.66,16.54,2.32,"5,993.16",70.51,0.42
801010,农林牧渔,2015/10/12 0:00,3169.69,16.22,4.25,3.7783,72.78,4.56,16.34,2.14,"5,873.64",69.1,0.43
801010,农林牧渔,2015/10/9 0:00,3040.49,12.02,1.87,2.7997,70.35,4.41,15.72,2.39,"5,683.61",66.87,0.43
801010,农林牧渔,2015/10/8 0:00,2984.54,12.13,4.56,2.8268,69.06,4.33,15.42,2.32,"5,576.67",65.61,0.44
801010,农林牧渔,2015/9/30 0:00,2854.43,8.67,0.27,2.0199,66.05,4.16,14.73,2.43,"5,338.97",62.81,0.46
801010,农林牧渔,2015/9/29 0:00,2846.63,9.73,-0.54,2.2673,65.85,4.15,14.74,2.52,"5,311.64",62.49,0.46
801010,农林牧渔,2015/9/28 0:00,2862.11,7.31,1.66,1.7021,66.2,4.17,14.82,2.08,"5,336.35",62.78,0.45
801010,农林牧渔,2015/9/25 0:00,2815.41,10.07,-3.34,2.3499,65.12,4.15,14.55,2.12,"5,241.57",61.67,0.46
801010,农林牧渔,2015/9/24 0:00,2912.81,10.56,1.44,2.463,67.36,4.3,15.08,2.33,"5,419.08",63.75,0.46
801010,农林牧渔,2015/9/23 0:00,2871.37,12.01,-1.29,2.8027,66.42,4.23,14.82,2.46,"5,343.85",62.87,0.46
801010,农林牧渔,2015/9/22 0:00,2909,12.7,1.6,2.9638,67.29,4.29,14.99,2.2,"5,416.26",63.72,0.46
801010,农林牧渔,2015/9/21 0:00,2863.29,10.32,3.12,2.4085,66.2,4.22,14.79,2.09,"5,320.18",62.59,0.46
801010,农林牧渔,2015/9/18 0:00,2776.79,7.97,0.79,1.8924,64.17,4.09,14.56,1.85,"5,148.62",60.57,0.48
801010,农林牧渔,2015/9/17 0:00,2754.95,12.69,-2.4,3.0131,63.95,4.07,14.5,2.07,"5,121.26",60.25,0.48
801010,农林牧渔,2015/9/16 0:00,2822.78,11.49,6.62,2.7299,65.57,4.17,14.79,2.21,"5,248.12",61.74,0.47
801010,农林牧渔,2015/9/15 0:00,2647.61,10.29,-5.01,2.4439,61.51,3.91,13.85,2.23,"4,924.34",57.93,0.5
801010,农林牧渔,2015/9/14 0:00,2787.35,14.51,-6.26,3.4472,64.85,4.12,14.51,2.47,"5,193.04",61.09,0.48
801010,农林牧渔,2015/9/11 0:00,2973.49,11.08,0.15,2.6304,69.19,4.4,15.57,2.65,"5,524.61",65,0.45
801010,农林牧渔,2015/9/10 0:00,2969.16,13.85,0.17,3.2903,68.98,4.41,15.45,2.83,"5,519.46",64.93,0.45
801010,农林牧渔,2015/9/9 0:00,2964.27,15.51,3.35,3.6841,68.89,4.4,15.31,2.22,"5,527.24",65.03,0.45
801010,农林牧渔,2015/9/8 0:00,2868.15,10.05,3.52,2.3865,66.66,4.26,14.8,2.14,"5,358.38",63.04,0.46
801010,农林牧渔,2015/9/7 0:00,2770.55,11.82,0.07,2.8139,64.41,4.11,14.19,2.35,"5,167.58",60.8,0.48
801010,农林牧渔,2015/9/1 0:00,2870.44,12.77,-6.56,3.0435,66.62,4.26,14.62,2,"5,328.71",62.69,0.46
801010,农林牧渔,2015/8/31 0:00,3071.98,13.38,-4.59,3.1894,76.02,4.56,15.7,2.18,"5,691.62",66.96,0.43
801010,农林牧渔,2015/8/28 0:00,3219.73,15.67,6.08,3.7325,79.71,4.85,16.37,2.28,"5,965.65",70.18,0.41
