secID,tradeDate,ticker,ChgPct,Close,DownPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
000300.ZICN,20070328,300,0.489,2797.64,61.3333,2754.654,2705.78,2635.904,2442.0215,2012.1402,15.9338,80.6879,72.7209,4.2174,5.1249,34.4431,65.405,70.1471,1.12146E+11,11220997000,32,2016/11/16 17:27
000300.ZICN,20070329,300,-0.513,2783.3,72.6667,2769.05,2719.556,2651.392,2456.0915,2023.8978,13.3939,81.0921,74.3952,4.2858,5.0326,34.9797,63.4243,67.6753,1.13233E+11,10656723900,20.6667,2016/11/16 17:27
000300.ZICN,20070330,300,-0.055,2781.78,36.3333,2782.154,2737.312,2665.045,2470.1507,2035.7656,9.5493,80.3635,75.5888,4.2182,5.0211,34.5555,64.0876,67.4007,66536969255,6295070600,55.6667,2016/11/16 17:27
000300.ZICN,20070402,300,2.456,2850.1,6,2799.368,2756.381,2683.77,2484.6045,2048.0905,13.9807,84.3268,77.3364,4.2955,5.1141,34.888,67.8369,72.8108,76680507856,6924788300,88.6667,2016/11/16 17:27
000300.ZICN,20070403,300,1.334,2888.11,20.3333,2820.186,2777.915,2702.161,2499.7408,2060.5997,19.4667,89.5031,79.7698,4.3441,5.2045,35.2927,68.5325,75.2988,87091853081,7701449500,73,2016/11/16 17:27
000300.ZICN,20070404,300,0.821,2911.82,37.6667,2843.022,2798.838,2718.2805,2514.2538,2073.1711,23.4564,94.43,82.7018,4.0971,5.2531,33.5129,69.1635,76.7468,88456071223,7550665800,57.3333,2016/11/16 17:27
000300.ZICN,20070405,300,1.141,2945.04,21.3333,2875.37,2822.21,2734.151,2528.8863,2085.7458,27.4596,99.8641,86.1343,4.1299,5.326,33.7813,70.1145,78.6589,85195598382,7413899100,75,2016/11/16 17:27
000300.ZICN,20070406,300,0.915,2972,28,2913.414,2847.784,2752.1815,2543.8717,2098.5355,30.3998,105.1341,89.9342,4.1296,5.3978,33.778,71.0156,80.1072,93049572083,7910232800,65.3333,2016/11/16 17:27
000300.ZICN,20070409,300,2.226,3038.17,16.6667,2951.028,2875.198,2773.2815,2558.982,2111.8877,37.4548,113.3435,94.6161,4.207,5.5213,34.3948,72.509,83.1659,1.06219E+11,9090170500,77.6667,2016/11/16 17:27
000300.ZICN,20070410,300,1.428,3081.56,39.3333,2989.718,2904.952,2795.3515,2573.6733,2125.6799,43.7262,121.945,100.0819,4.248,5.5848,34.514,73.3314,84.8341,1.19702E+11,10088834200,55.3333,2016/11/16 17:27
000300.ZICN,20070411,300,1.29,3121.31,38,3031.616,2937.319,2821.5495,2588.0958,2139.7668,48.6134,130.4653,106.1585,4.3036,5.632,34.8366,74.0123,86.2007,1.24219E+11,10166993500,56.3333,2016/11/16 17:27
000300.ZICN,20070412,300,1.766,3176.43,13.6667,3077.894,2976.632,2848.094,2603.8427,2154.4162,54.2279,140.051,112.937,4.4319,5.7557,35.6488,74.0753,87.856,1.18434E+11,9253518600,81,2016/11/16 17:27
000300.ZICN,20070413,300,-0.227,3169.23,59,3117.34,3015.377,2876.3445,2620.4342,2169.0394,51.926,145.3908,119.4278,4.418,5.7289,35.4454,73.006,86.3794,1.29728E+11,10065311600,37.3333,2016/11/16 17:27
000300.ZICN,20070416,300,2.738,3255.99,3.6667,3160.904,3055.966,2906.1735,2636.5783,2184.1927,56.6572,154.8385,126.5099,4.4686,5.883,34.9813,72.0632,88.8441,1.12707E+11,8792894000,92.6667,2016/11/16 17:27
000300.ZICN,20070417,300,0.848,3283.6,36.3333,3201.312,3095.515,2936.715,2652.0738,2199.5613,57.8698,162.6785,133.7436,4.4636,5.9912,34.6313,77.6497,89.5035,1.33823E+11,10530710500,58.3333,2016/11/16 17:27
000300.ZICN,20070418,300,0.636,3304.5,31.6667,3237.95,3134.783,2966.8105,2668.6667,2215.0973,55.8252,168.6344,140.7218,4.67,6.0283,36.5263,76.0318,89.992,1.29242E+11,10142670700,62,2016/11/16 17:27
000300.ZICN,20070419,300,-4.666,3150.3,83.3333,3232.724,3155.309,2988.7595,2682.5535,2229.6106,29.37,159.078,144.393,4.4493,5.6932,34.7464,74.7347,65.4689,1.4383E+11,11527000900,9,2016/11/16 17:27
000300.ZICN,20070420,300,4.412,3289.28,1,3256.734,3187.037,3017.4105,2697.44,2245.0208,26.3547,160.8647,147.6874,4.611,5.9508,35.9774,78.1155,72.7658,1.1862E+11,9446986900,92,2016/11/16 17:27
000300.ZICN,20070423,300,4.318,3431.31,3,3291.798,3226.351,3050.7745,2713.1067,2261.5583,38.5184,171.7613,152.5022,4.7583,6.1455,37.2032,75.3264,77.9585,1.37583E+11,10995899100,90.6667,2016/11/16 17:27
000300.ZICN,20070424,300,0.405,3445.19,46.3333,3324.116,3262.714,3083.833,2728.7243,2278.1341,43.1141,179.4484,157.8914,4.7068,6.1529,36.487,75.4398,78.3976,1.49412E+11,11464300600,46,2016/11/16 17:27
000300.ZICN,20070425,300,0.09,3448.28,60,3352.872,3295.411,3116.365,2743.922,2294.8777,41.2499,183.6726,163.0477,4.7321,6.0965,36.5292,69.3459,78.5016,1.29089E+11,10058066900,32.3333,2016/11/16 17:27
000300.ZICN,20070426,300,1.314,3493.58,26.3333,3421.528,3327.126,3151.879,2761.2678,2311.9389,40.728,188.5027,168.1387,4.7281,6.1444,35.7556,70.9896,80.0388,1.07807E+11,7899769000,64.3333,2016/11/16 17:27
000300.ZICN,20070427,300,-0.66,3470.52,63.3333,3457.776,3357.255,3186.316,2777.2278,2328.656,32.2568,188.2992,172.1708,4.5531,6.0046,34.2661,69.384,76.9821,1.13723E+11,8069863600,29.6667,2016/11/16 17:27
000300.ZICN,20070430,300,2.541,3558.7,33,3483.254,3387.526,3221.746,2793.591,2345.9835,33.3719,193.0282,176.3422,4.6026,6.0896,34.2148,66.7105,80.1452,1.38081E+11,9430286400,60.6667,2016/11/16 17:27
000300.ZICN,20070508,300,3.578,3686.03,6,3531.422,3427.769,3261.642,2812.4935,2364.37,45.3578,204.6909,182.012,4.7207,6.3192,35.0929,69.4408,83.6783,1.53677E+11,10678873200,89,2016/11/16 17:27
000300.ZICN,20070509,300,0.413,3701.27,58.6667,3582.02,3467.446,3301.1145,2834.4258,2382.8115,49.1191,212.7114,188.1519,4.8076,6.2798,35.7392,69.4587,84.0489,1.8906E+11,14064835800,36.3333,2016/11/16 17:27
000300.ZICN,20070510,300,0.628,3724.51,41,3628.206,3524.867,3340.088,2856.5815,2401.2833,48.4372,218.4251,194.2065,4.8497,6.3001,36.052,69.9103,84.6295,1.53159E+11,11541992200,52,2016/11/16 17:27
000300.ZICN,20070511,300,-0.588,3702.61,63.6667,3674.624,3566.2,3376.6185,2879.9917,2419.5043,39.1344,218.6655,199.0983,4.8041,6.2741,35.7131,69.5158,81.577,1.33774E+11,8896176100,27.3333,2016/11/16 17:27
000300.ZICN,20070514,300,0.859,3734.42,48.3333,3709.768,3596.511,3411.431,2904.3688,2438.1397,31.6818,218.8994,203.0585,4.8391,6.3123,35.9732,69.8676,82.573,1.37157E+11,9109804900,44.3333,2016/11/16 17:27
000300.ZICN,20070515,300,-3.476,3604.63,74,3693.488,3612.455,3437.5845,2925.8453,2455.4723,5.0816,206.2346,203.6937,4.664,6.1345,34.6716,71.0877,66.5566,1.3822E+11,9357856800,17.3333,2016/11/16 17:27
000300.ZICN,20070516,300,2.654,3700.28,4.6667,3693.29,3637.655,3466.533,2948.0203,2473.7742,-3.363,201.5919,203.2734,4.7575,6.3243,35.3662,69.7629,71.0682,1.26694E+11,8622926800,89,2016/11/16 17:27
000300.ZICN,20070517,300,2.117,3778.6,9,3704.108,3666.157,3496.6415,2970.8203,2492.9644,-2.1896,201.9048,202.9997,4.8182,6.4593,35.8181,71.3264,74.1797,1.35459E+11,9025647800,84,2016/11/16 17:27
000300.ZICN,20070518,300,-0.052,3776.62,50.3333,3718.91,3696.767,3527.011,2993.81,2511.9882,-5.2936,199.6912,202.338,4.7917,6.5008,35.617,71.7514,73.9603,1.20742E+11,8241889800,38,2016/11/16 17:27
000300.ZICN,20070521,300,1.452,3831.44,23,3738.314,3724.041,3555.7835,3016.2442,2531.1272,-3.6539,200.0543,201.8812,4.8277,6.6305,35.8843,73.3804,76.0954,1.4513E+11,9847865000,69.3333,2016/11/16 17:27
000300.ZICN,20070522,300,1.019,3870.48,29,3791.484,3742.486,3585.1275,3038.7083,2550.6038,-1.1328,201.1732,201.7396,4.8627,6.7247,36.1441,74.4558,77.527,1.61323E+11,10961818400,62.3333,2016/11/16 17:27
000300.ZICN,20070523,300,1.769,3938.94,15.6667,3839.216,3766.253,3616.8495,3061.2183,2570.411,5.5662,205.2185,202.4354,4.9321,6.8807,36.6596,76.3024,79.8369,1.47494E+11,9852317100,76.3333,2016/11/16 17:27
000300.ZICN,20070524,300,-0.487,3919.74,67,3867.444,3785.776,3655.3215,3082.0702,2589.7992,3.3315,204.5176,202.8518,4.9068,6.8325,36.4721,75.8217,77.4028,1.72374E+11,11381426400,26.6667,2016/11/16 17:27
000300.ZICN,20070525,300,1.671,3985.25,31,3909.17,3814.04,3690.12,3103.8788,2609.5743,6.4189,206.8636,203.6542,4.9347,6.9607,36.6789,77.2087,79.7059,1.50809E+11,9541661500,61.6667,2016/11/16 17:27
000300.ZICN,20070528,300,2.191,4072.57,9,3957.396,3847.855,3722.183,3126.6272,2629.9789,15.4492,213.31,205.5853,5.0503,7.1334,37.5382,78.7676,82.3253,1.83213E+11,11404185100,84,2016/11/16 17:27
000300.ZICN,20070529,300,2.35,4168.28,17.6667,4016.956,3904.22,3758.3375,3155.1403,2651.0903,28.7668,223.5646,209.1812,5.1342,7.3558,38.1538,80.4343,84.6884,1.79477E+11,11326722700,75.3333,2016/11/16 17:27
000300.ZICN,20070530,300,-6.761,3886.45,87.6667,4006.458,3922.837,3780.246,3177.505,2669.8392,-4.1795,206.569,208.6588,4.8142,6.8068,35.776,74.2394,59.2438,2.10319E+11,13273914000,4.3333,2016/11/16 17:27
000300.ZICN,20070531,300,1.068,3927.95,47,4008.1,3937.772,3801.9645,3201.7452,2688.8072,-23.1183,194.2098,205.769,4.9996,6.7659,37.1741,72.471,61.1203,1.93672E+11,12607824800,47,2016/11/16 17:27
000300.ZICN,20070601,300,-3.157,3803.95,71.6667,3971.84,3940.505,3818.636,3223.3323,2706.8067,-53.3556,172.4217,199.0995,4.9067,6.499,36.483,68.5312,53.1446,1.9398E+11,11993793900,23.3333,2016/11/16 17:27
000300.ZICN,20070604,300,-7.69,3511.43,94.3333,3859.612,3908.504,3816.2725,3240.5962,2722.1758,-110.4769,130.0514,185.2899,4.5016,5.97,33.4708,69.199,39.7842,1.31296E+11,9053101900,2,2016/11/16 17:27
000300.ZICN,20070605,300,3.509,3634.63,21,3752.882,3884.919,3813.7025,3259.1685,2738.1781,-128.1419,105.2012,169.2722,4.6433,6.1392,34.5243,67.3025,46.0193,1.50765E+11,11376803800,74,2016/11/16 17:27
000300.ZICN,20070606,300,1.182,3677.58,35.3333,3711.108,3858.783,3812.518,3277.3043,2754.4144,-130.1011,87.959,153.0095,4.6535,6.2411,34.6002,68.0535,48.0645,1.35938E+11,9595151000,58.6667,2016/11/16 17:27
000300.ZICN,20070607,300,3.391,3802.3,1.6667,3685.978,3847.039,3816.4075,3296.8822,2771.2608,-111.3802,83.3969,139.087,4.7745,6.4872,35.5002,71.0652,53.6299,1.37229E+11,9419058100,93.3333,2016/11/16 17:27
000300.ZICN,20070608,300,0.935,3837.86,29,3692.76,3832.3,3823.17,3317.3233,2788.2911,-91.8049,81.7089,127.6114,4.7898,6.6135,35.6137,72.1036,55.1256,1.36651E+11,8907474200,63.6667,2016/11/16 17:27
000300.ZICN,20070611,300,2.449,3931.86,19.3333,3776.846,3818.229,3833.042,3339.2515,2806.2282,-65.052,86.9539,119.4799,4.8916,6.7911,36.3708,73.8367,58.9445,1.40519E+11,9098227700,76,2016/11/16 17:27
000300.ZICN,20070612,300,2.651,4036.1,17,3857.14,3805.011,3854.6155,3362.5172,2825.0648,-33.7475,98.3877,115.2614,4.9758,6.9933,36.9968,75.4939,62.7767,1.58102E+11,9938977400,75.6667,2016/11/16 17:27
000300.ZICN,20070613,300,2.036,4118.26,20,3945.276,3828.192,3875.5145,3387.8657,2845.1204,-3.9725,112.7786,114.7649,5.0916,7.1295,37.8581,77.7543,65.5422,1.65909E+11,10945294500,74.6667,2016/11/16 17:27
000300.ZICN,20070614,300,-1.031,4075.82,66.3333,3999.98,3842.979,3890.3755,3411.7037,2864.1696,7.3887,119.3828,115.6885,5.0134,7.055,37.2766,76.8488,62.9084,1.33792E+11,8660918000,29.3333,2016/11/16 17:27
000300.ZICN,20070615,300,0.578,4099.38,51,4052.284,3872.522,3906.5135,3436.623,2883.3079,15.0201,125.076,117.566,5.0257,7.1106,37.3678,77.0555,63.7896,1.09234E+11,6877960000,42,2016/11/16 17:27
000300.ZICN,20070618,300,3.127,4227.56,4.3333,4111.424,3944.135,3926.3195,3462.7588,2903.5055,33.2325,138.3363,121.72,5.1736,7.3059,38.4675,79.244,68.2645,1.41848E+11,8787291300,90,2016/11/16 17:27
000300.ZICN,20070619,300,0.602,4253,44.3333,4154.804,4005.972,3945.4455,3489.096,2923.646,43.9333,149.1783,127.2117,5.1748,7.3685,38.4768,77.4001,69.0915,1.30523E+11,8154047100,50.6667,2016/11/16 17:27
000300.ZICN,20070620,300,-2.243,4157.59,78.3333,4162.67,4053.973,3956.378,3513.346,2942.729,33.84,148.3617,131.4417,5.0686,7.1587,37.6872,78.3449,62.4348,1.41061E+11,8686301500,17.3333,2016/11/16 17:27
000300.ZICN,20070621,300,0.955,4197.28,47,4186.962,4093.471,3970.255,3538.112,2961.7388,28.409,149.1973,134.9928,5.1531,7.183,38.3154,78.7197,64.0085,1.21783E+11,7373947100,48.3333,2016/11/16 17:27
000300.ZICN,20070622,300,-3.475,4051.42,83,4177.37,4114.827,3973.5635,3560.3647,2979.4887,2.4374,136.5162,135.2975,5.0178,6.9019,37.3093,77.8978,54.8044,1.27748E+11,7955237400,14,2016/11/16 17:27
000300.ZICN,20070625,300,-4.291,3877.59,87.6667,4107.376,4109.4,3963.8145,3578.924,2995.6641,-38.6227,111.1583,130.4697,4.8579,6.5374,36.1201,76.2698,46.1725,1.13433E+11,7003104400,9.6667,2016/11/16 17:27
000300.ZICN,20070626,300,1.305,3928.21,24,4042.418,4098.611,3951.811,3597.9938,3012.491,-58.2517,94.0623,123.1882,4.8952,6.6633,36.3978,74.3218,48.7375,87867741985,5888511400,71.6667,2016/11/16 17:27
000300.ZICN,20070627,300,2.858,4040.48,10,4018.996,4090.833,3959.5125,3618.7078,3030.3647,-55.4177,88.5521,116.261,5.0283,6.8489,37.3869,76.0078,54.0367,1.02132E+11,6529052000,86.6667,2016/11/16 17:27
000300.ZICN,20070628,300,-4.503,3858.52,90.3333,3951.244,4069.103,3956.041,3636.6282,3046.3598,-76.0807,68.7105,106.7509,4.8375,6.4878,35.9686,74.5485,45.6864,98372047260,6685798000,3.6667,2016/11/16 17:27
000300.ZICN,20070629,300,-2.448,3764.07,80.3333,3893.774,4035.572,3954.047,3652.9997,3061.5752,-99.0452,44.8476,94.3702,4.7498,6.3067,35.3165,71.9014,42.0104,88527586075,5892087000,13.6667,2016/11/16 17:27
000300.ZICN,20070702,300,-0.171,3757.65,40.3333,3869.786,3988.581,3966.358,3668.1255,3076.365,-110.7869,25.1284,80.5219,4.8487,6.4436,35.6896,67.0283,41.7612,71995865464,4974731000,56,2016/11/16 17:27
000300.ZICN,20070703,300,1.984,3832.22,16.3333,3850.588,3946.503,3976.2375,3683.8607,3091.8007,-104.2892,15.3411,67.4857,4.9388,6.6149,36.3529,68.1912,45.8321,68887494467,4640912600,80.3333,2016/11/16 17:27
000300.ZICN,20070704,300,-2.313,3743.58,81.6667,3791.208,3905.102,3979.5375,3697.7233,3105.9886,-107.2937,0.4272,54.074,4.8354,6.4443,35.5923,66.6518,42.023,59055648042,3823371600,14,2016/11/16 17:27
000300.ZICN,20070705,300,-5.507,3537.43,95.6667,3726.99,3839.117,3966.294,3707.5965,3118.2414,-130.8503,-27.7074,37.7177,4.5869,6.0469,33.7628,65.7644,34.7051,61324055987,4322552700,2,2016/11/16 17:27
000300.ZICN,20070706,300,4.886,3710.28,0.6667,3716.232,3805.003,3959.915,3719.9012,3131.8864,-117.3817,-35.6458,23.045,4.7946,6.3752,35.2919,69.3381,43.6766,71894989944,5136651200,97,2016/11/16 17:27
000300.ZICN,20070709,300,2.992,3821.3,1,3728.962,3799.374,3954.387,3732.9533,3145.9677,-89.0366,-32.6028,11.9155,4.9273,6.5849,36.2682,68.1579,48.6228,79270989350,5407311300,96,2016/11/16 17:27
000300.ZICN,20070710,300,-1.195,3775.62,79,3717.642,3784.115,3941.363,3744.521,3159.0972,-72.6506,-33.4912,2.8341,4.902,6.4469,36.082,66.658,46.7789,77184567956,5190786800,17.6667,2016/11/16 17:27
000300.ZICN,20070711,300,0.377,3789.87,35.3333,3726.9,3759.054,3924.9435,3755.6637,3171.8797,-56.8047,-32.6688,-4.2665,4.9172,6.4635,36.1941,67.0669,47.457,51532285679,3362890700,62.6667,2016/11/16 17:27
000300.ZICN,20070712,300,0.714,3816.92,36,3782.798,3754.894,3911.9985,3766.3385,3185.0906,-40.3646,-29.4943,-9.312,4.9809,6.5076,36.6585,67.3172,48.8077,45968043226,3136811900,60.6667,2016/11/16 17:27
000300.ZICN,20070713,300,0.084,3820.12,51,3804.766,3760.499,3898.0355,3777.1867,3198.8104,-27.3661,-26.4158,-12.7328,4.9794,6.5042,36.6477,67.1696,48.977,38615513802,2689324200,44,2016/11/16 17:27
000300.ZICN,20070716,300,-3.198,3697.96,87.3333,3780.098,3754.53,3871.5555,3784.5528,3210.5656,-33.144,-33.4478,-16.8758,4.8645,6.3288,35.8022,65.0248,43.0489,44462951258,2993185700,10,2016/11/16 17:27
000300.ZICN,20070717,300,2.479,3789.65,9.6667,3782.904,3750.273,3848.388,3792.987,3222.5304,-23.0175,-31.2617,-19.753,4.9596,6.4344,36.5023,66.2499,48.1842,50158226605,3255385000,88,2016/11/16 17:27
000300.ZICN,20070718,300,0.473,3807.57,49,3786.444,3756.672,3830.887,3801.3715,3235.0191,-12.8164,-27.7632,-21.355,5.0003,6.4476,36.798,69.5322,49.1616,69467831664,4597582300,47,2016/11/16 17:27
000300.ZICN,20070719,300,-0.015,3806.99,43,3784.458,3783.628,3811.3725,3812.3163,3247.4349,-5.4353,-24.7521,-22.0344,4.9676,6.482,36.5576,66.8365,49.1288,45728488495,3025846700,53.6667,2016/11/16 17:27
000300.ZICN,20070720,300,4.331,3971.88,0,3814.81,3809.788,3807.3955,3823.693,3260.5665,20.9235,-8.9572,-19.419,5.1571,6.7487,37.9392,69.6208,57.8328,81556214966,5527112100,98.6667,2016/11/16 17:27
000300.ZICN,20070723,300,4.654,4156.72,1,3906.562,3843.33,3821.352,3835.7832,3274.4449,60.294,18.2648,-11.8822,5.3479,7.0507,39.3432,69.6008,65.129,1.25824E+11,8527618600,97,2016/11/16 17:27
000300.ZICN,20070724,300,0.111,4161.35,57.3333,3980.902,3881.903,3833.009,3847.7192,3288.2217,82.6176,39.7538,-1.555,5.3373,7.0593,39.2664,69.6166,65.2931,1.12025E+11,7609073500,38,2016/11/16 17:27
000300.ZICN,20070725,300,2.262,4255.46,8.3333,4070.48,3928.462,3843.758,3861.1722,3302.5471,104.3188,63.6442,11.4848,5.4692,7.218,40.2236,71.3238,68.5725,1.01772E+11,6459776600,89.6667,2016/11/16 17:27
000300.ZICN,20070726,300,1.121,4303.18,23.6667,4169.718,3977.088,3865.991,3874.6655,3317.9667,118.3334,85.4432,26.2765,5.4706,7.3418,40.1232,72.5566,70.1336,1.03987E+11,6549024300,74,2016/11/16 17:27
000300.ZICN,20070727,300,0.092,4307.14,41.6667,4236.77,4025.79,3893.1445,3888.6092,3332.9185,120.9406,101.8644,41.3941,5.4524,7.3796,39.9803,73.4019,70.2673,1.0591E+11,6502110900,54.6667,2016/11/16 17:27
000300.ZICN,20070730,300,2.395,4410.29,6,4287.484,4097.023,3925.7765,3902.8023,3348.1967,128.6457,121.7976,57.4748,5.5683,7.55,40.8007,74.8853,73.6227,1.21084E+11,7544158300,89.6667,2016/11/16 17:27
000300.ZICN,20070731,300,1.14,4460.56,41,4347.326,4164.114,3957.1935,3915.7112,3364.1023,132.0995,140.0369,73.9872,5.6041,7.62,41.0314,75.9182,75.1157,1.18859E+11,7137504200,55.6667,2016/11/16 17:27
000300.ZICN,20070801,300,-3.813,4290.47,90,4354.328,4212.404,3984.538,3925.5312,3379.9785,104.2808,139.1627,87.0223,5.4097,7.3158,39.6079,72.1308,62.1343,1.28911E+11,7936166500,7.3333,2016/11/16 17:27
000300.ZICN,20070802,300,3.396,4436.19,2.3333,4380.93,4275.324,4029.476,3937.3925,3396.987,98.3904,148.5163,99.3211,5.5411,7.5696,40.5643,74.5627,67.3998,1.08358E+11,6288753800,95,2016/11/16 17:27
000300.ZICN,20070803,300,3.656,4598.37,22.3333,4439.176,4337.973,4073.8805,3952.3218,3416.1567,108.4295,167.0895,112.8748,5.7566,7.7732,42.1181,75.8207,72.1088,1.41288E+11,7819047300,73,2016/11/16 17:27
000300.ZICN,20070806,300,2.297,4703.98,16.3333,4497.914,4392.699,4118.0145,3968.4812,3436.425,120.4592,188.1618,127.9322,5.8459,7.9498,42.765,77.2771,74.7044,1.36599E+11,7616427100,81,2016/11/16 17:27
000300.ZICN,20070807,300,0.437,4724.54,52.6667,4550.71,4449.018,4165.4605,3987.1463,3456.4958,121.976,204.1672,143.1792,5.8801,7.9342,42.9966,77.346,75.1947,1.54638E+11,8384713300,43.3333,2016/11/16 17:27
000300.ZICN,20070808,300,-1.195,4668.08,70.6667,4626.232,4490.28,4209.371,4003.2763,3475.6483,106.7156,209.8764,156.5186,5.9101,7.8511,43.1858,75.6654,71.0683,1.35477E+11,8898800100,26,2016/11/16 17:27
000300.ZICN,20070809,300,2.339,4777.28,28.6667,4694.45,4537.69,4257.389,4019.921,3495.3707,102.6403,220.6688,169.3487,6.0426,7.9431,44.0513,76.4313,74.0706,1.17191E+11,7202578600,67,2016/11/16 17:27
000300.ZICN,20070810,300,-1.059,4726.68,67.3333,4720.112,4579.644,4302.717,4035.7553,3514.7827,85.1593,222.5732,179.9936,6.0368,7.8176,43.7945,74.4758,70.3788,1.23598E+11,7496288100,28,2016/11/16 17:27
000300.ZICN,20070813,300,-0.116,4721.19,54.3333,4723.554,4610.734,4353.8785,4050.5845,3533.4143,65.7556,221.0909,188.213,6.1346,7.7064,44.4695,73.8727,69.9661,1.3719E+11,8576316700,40.6667,2016/11/16 17:27
000300.ZICN,20070814,300,1.575,4795.56,18.3333,4737.758,4644.234,4404.174,4066.0025,3552.3554,56.2072,223.3426,195.2389,6.1908,7.8842,44.8292,75.3408,72.3614,1.05537E+11,6115791100,76.3333,2016/11/16 17:27
000300.ZICN,20070815,300,0.067,4798.75,59.6667,4763.892,4695.062,4453.733,4080.3327,3570.7755,44.1232,222.816,200.7544,6.1818,7.8562,44.3306,74.3742,72.4642,1.09903E+11,6346642700,36.3333,2016/11/16 17:27
000300.ZICN,20070816,300,-1.601,4721.94,58.3333,4752.824,4723.637,4499.4805,4093.7027,3587.8864,20.7721,213.7369,203.3509,6.0144,7.8015,43.1352,73.7939,66.0167,1.10215E+11,6359479400,38,2016/11/16 17:27
000300.ZICN,20070817,300,-2.02,4626.58,68,4732.804,4726.458,4532.2155,4104.3915,3604.1352,-10.832,196.5808,201.9969,5.8028,7.6745,41.4886,73.4571,58.9169,1.11565E+11,6365212000,26.6667,2016/11/16 17:27
000300.ZICN,20070820,300,5.595,4885.42,1,4765.65,4744.602,4568.6505,4117.939,3622.2831,-0.719,201.5475,201.907,6.1296,7.9895,43.736,76.4379,68.8399,1.19259E+11,6781220400,94.6667,2016/11/16 17:27
000300.ZICN,20070821,300,1.787,4972.71,36.3333,4801.08,4769.419,4609.2185,4131.3462,3643.2432,13.1171,210.1052,203.5466,6.1333,8.0852,43.2594,76.5595,71.3828,1.32902E+11,7444059300,60,2016/11/16 17:27
000300.ZICN,20070822,300,1.588,5051.68,27,4851.666,4807.779,4649.0295,4150.7667,3664.1358,27.4696,220.7151,206.9803,6.1709,8.2133,43.3898,77.1308,73.5159,1.38722E+11,7402892500,67.6667,2016/11/16 17:27
000300.ZICN,20070823,300,1.668,5135.93,33.3333,4934.464,4843.644,4690.667,4170.8997,3686.3224,42.0048,233.2333,212.2309,6.2189,8.2341,44.3437,78.0904,75.63,1.30873E+11,6805188200,61.6667,2016/11/16 17:27
000300.ZICN,20070824,300,1.59,5217.58,38.6667,5052.664,4892.734,4736.189,4194.4602,3708.8962,55.4649,246.8965,219.164,6.3003,8.3416,43.5153,78.1723,77.5266,1.34546E+11,7376987500,57.6667,2016/11/16 17:27
000300.ZICN,20070827,300,0.49,5243.14,48.3333,5124.208,4944.929,4777.8315,4223.322,3731.9591,60.2601,256.8266,226.6965,6.3682,8.3143,43.4626,77.1955,78.1085,1.49375E+11,8263145400,46.6667,2016/11/16 17:27
000300.ZICN,20070828,300,0.165,5251.77,53,5180.02,4990.55,4817.392,4250.2743,3754.7214,57.0747,262.3682,233.8309,6.4107,8.3295,43.4748,76.2166,78.3152,1.4042E+11,7506678900,41,2016/11/16 17:27
000300.ZICN,20070829,300,-1.522,5171.82,65.3333,5204.048,5027.857,4861.4595,4275.1783,3776.2413,37.6181,257.3422,238.5331,6.2904,8.1954,42.5088,74.4479,71.4904,1.38984E+11,7292945600,31.6667,2016/11/16 17:27
000300.ZICN,20070830,300,1.342,5241.22,14,5225.106,5079.785,4901.711,4299.1603,3798.0212,27.9597,256.008,242.0281,6.3532,8.3227,42.7168,74.6624,73.6638,1.2382E+11,6729849000,82.3333,2016/11/16 17:27
000300.ZICN,20070831,300,1.061,5296.81,33.3333,5240.952,5146.808,4936.633,4323.4762,3820.3997,23.1225,256.4797,244.9184,6.3702,8.3319,43.0774,74.4834,75.3086,1.22862E+11,6678035700,63.3333,2016/11/16 17:27
000300.ZICN,20070903,300,2.31,5419.16,14.6667,5276.156,5200.182,4972.392,4348.2645,3843.758,30.029,263.6865,248.672,6.4896,8.5435,43.8846,76.4223,78.5283,1.49612E+11,8284916600,81,2016/11/16 17:27
000300.ZICN,20070904,300,-1.086,5360.33,66,5297.868,5238.944,5004.1815,4370.335,3866.4261,20.7406,261.6349,251.2646,6.443,8.4306,43.5696,75.8633,73.5008,1.47687E+11,7991483200,30.6667,2016/11/16 17:27
000300.ZICN,20070905,300,0.054,5363.25,42,5336.154,5270.101,5038.94,4391.0848,3889.4753,9.6229,257.2789,252.4675,6.4543,8.4921,43.6457,76.3524,73.5924,1.22741E+11,6536490200,53.3333,2016/11/16 17:27
000300.ZICN,20070906,300,0.91,5412.03,38.3333,5370.316,5297.711,5070.6775,4413.355,3912.5293,3.7727,254.8254,252.9391,6.5478,8.5637,44.278,76.8536,75.1564,1.28581E+11,7060857400,56.3333,2016/11/16 17:27
000300.ZICN,20070907,300,-2.166,5294.79,76.6667,5369.912,5305.432,5099.083,4433.2785,3934.9508,-19.6678,240.6467,250.4806,6.3952,8.3754,43.2465,75.3923,65.0541,1.4593E+11,7929888000,19,2016/11/16 17:27
000300.ZICN,20070910,300,1.557,5377.22,25.3333,5361.524,5318.84,5131.8845,4452.4395,3957.5992,-27.3751,233.3712,247.0587,6.4795,8.5086,43.8163,76.7919,68.3203,1.16769E+11,6509567200,69,2016/11/16 17:27
